67,1,70806.8,989.96,9664.88,1,0,3505,0,0,1,2,1
43,1,61200.94,922.87,4780.67,0,1,2593,0,1,0,1,1
39,0,45779.87,1328.83,6696.76,0,1,2350,0,0,1,1,1
52,0,70847.73,1439.14,7444.2,1,1,3317,0,1,0,1,1
44,1,60022.09,80.86,3443.92,0,1,2399,1,0,0,1,1
43,0,54099.91,450.93,6064.37,0,0,2613,0,1,0,1,1
34,1,59725.48,1346.42,7200.48,0,1,1148,1,0,0,1,1
30,1,45148.49,340.78,3514.72,0,1,1233,1,0,0,1,1
19,0,48236.01,516.34,4560.45,0,0,378,0,0,1,1,0
40,1,62212.48,497.09,5494.98,0,0,1893,0,0,1,1,1
52,1,60758.71,786.29,7164.28,0,1,2797,0,0,1,1,0
35,0,47167.38,461.64,3463.44,0,0,1593,0,0,1,1,1
44,1,55140.81,583.74,3025.26,0,1,2515,0,0,1,1,1
45,0,51389.31,337.82,3381.19,0,1,1927,1,0,0,1,1
53,1,67658.13,984.16,9669.39,1,1,3634,0,0,1,2,0
72,1,75439.8,895.94,11130.0,1,1,3941,0,0,1,2,0
69,1,72329.5,1253.1,6921.29,1,1,3756,0,1,0,1,0
43,1,57816.18,564.73,4363.26,0,1,2303,1,0,0,1,1
32,1,47784.34,434.99,6637.54,0,1,1344,0,1,0,1,1
29,1,50292.56,247.7,5055.1,0,0,522,0,1,0,1,1
60,1,68708.38,829.83,5680.87,1,1,3736,0,1,0,1,0
45,0,50976.53,1021.84,6211.02,0,1,2534,1,0,0,1,0
25,1,36592.46,104.49,2133.66,0,0,1092,0,0,1,1,1
49,1,63306.37,868.86,8951.87,0,0,2912,0,1,0,2,1
64,0,63809.52,45.94,4632.71,0,1,3997,1,0,0,1,0
33,1,46713.98,972.56,5115.68,0,0,1298,0,0,1,1,0
67,0,68544.65,292.66,3971.54,1,0,3767,0,0,1,1,1
58,0,60978.35,452.72,4695.49,0,0,3615,1,0,0,1,0
65,1,79803.29,975.57,9668.14,1,1,3586,0,1,0,2,0
46,1,63994.77,492.08,6062.43,0,0,2241,0,0,1,1,0
53,0,65122.6,101.3,7770.91,0,1,3538,1,0,0,1,0
54,0,66084.53,398.69,8321.02,0,1,3061,0,0,1,2,0
23,0,46610.84,846.81,5395.49,0,0,1318,0,0,1,1,1
39,0,47770.33,424.39,2961.17,0,1,1975,0,1,0,1,0
74,0,80340.03,908.24,7552.94,1,1,3986,1,0,0,1,0
63,0,70942.33,192.65,4088.46,1,1,3971,0,0,1,1,1
45,1,64416.59,1535.16,8593.52,0,1,2680,0,0,1,2,1
55,0,55939.73,726.65,7022.53,0,0,3371,1,0,0,1,0
21,0,38855.19,18.86,2870.3,0,0,765,1,0,0,1,1
54,1,66973.1,378.77,3789.36,0,1,3409,1,0,0,1,0
49,1,56280.73,919.87,6947.53,0,1,3014,0,1,0,1,1
56,0,72612.2,611.78,4065.87,1,1,3006,1,0,0,1,1
62,1,70183.37,420.82,6065.7,1,0,3451,1,0,0,1,0
41,0,50164.57,1050.46,5578.18,0,0,1656,1,0,0,1,0
23,1,42251.76,505.1,4875.65,0,1,1443,0,0,1,1,1
62,0,61969.62,209.8,8172.56,0,1,3183,0,1,0,2,0
40,1,52609.38,1031.71,6058.21,0,1,2492,1,0,0,1,1
28,1,41633.4,989.49,5328.34,0,0,1289,0,1,0,1,1
67,0,66578.95,343.49,3446.77,0,0,3803,1,0,0,1,1
74,0,75929.03,1443.44,8822.13,1,1,3939,0,0,1,2,0
44,1,63200.06,1494.96,9151.56,0,1,2620,0,1,0,2,0
20,0,39387.65,63.48,2779.36,0,0,164,0,1,0,1,1
39,1,52724.84,793.86,7691.45,0,0,1501,1,0,0,1,1
63,1,73005.13,349.56,4230.72,1,1,3805,0,1,0,1,0
64,1,71616.8,689.19,9432.03,1,0,4044,0,1,0,2,1
58,1,71889.28,919.1,8897.26,1,1,3476,1,0,0,2,0
32,0,45077.77,510.61,2914.22,0,1,1029,1,0,0,1,1
44,1,61672.77,186.35,7326.28,0,1,2818,1,0,0,1,0
68,1,74328.0,902.79,7363.93,1,0,3863,0,1,0,1,1
29,1,39116.65,546.87,3233.17,0,0,1713,1,0,0,1,0
53,0,57064.34,62.72,7785.24,0,1,3501,0,1,0,1,1
34,1,47529.47,294.83,5917.51,0,1,1338,0,1,0,1,1
36,0,43721.6,29.72,2507.44,0,1,1236,1,0,0,1,1
70,1,74427.05,81.93,4958.96,1,1,3730,0,0,1,1,1
66,0,79061.95,852.82,6626.16,1,0,3634,0,1,0,1,0
31,1,40157.89,962.22,5685.89,0,0,856,1,0,0,1,1
68,0,74017.57,504.91,11064.29,1,1,3834,0,0,1,2,1
68,0,78619.16,281.78,4595.68,1,1,4042,1,0,0,1,0
40,1,54811.28,677.62,4463.3,0,1,1798,0,1,0,1,1
73,0,80988.35,915.58,6385.7,1,1,3567,0,0,1,1,0
37,1,53680.41,727.34,6508.81,0,1,1628,1,0,0,1,1
32,1,49395.55,522.45,3375.94,0,1,848,1,0,0,1,1
29,0,45228.77,520.29,6277.48,0,0,1669,0,0,1,1,1
62,0,71661.33,970.84,8163.76,1,1,4078,0,1,0,2,1
73,0,84531.66,1075.48,9855.12,1,1,3791,0,1,0,2,0
23,1,46425.23,280.16,5710.96,0,0,1468,0,0,1,1,1
73,0,71919.16,554.36,7772.99,1,1,3868,1,0,0,1,0
28,0,55389.96,963.15,8024.01,0,0,1297,1,0,0,2,1
19,0,46262.38,117.61,4527.57,0,1,516,1,0,0,1,1
43,1,52706.1,475.05,4202.97,0,1,2427,0,0,1,1,0
70,1,85387.97,136.07,9986.52,1,1,3958,1,0,0,2,0
43,0,58322.54,735.48,3890.14,0,0,2606,1,0,0,1,1
55,1,63545.67,393.53,5798.66,0,1,2805,1,0,0,1,0
42,0,63527.47,406.2,4157.46,0,1,2492,0,1,0,1,0
61,1,67354.01,55.28,8512.67,0,1,4046,0,0,1,2,0
45,0,52905.01,684.07,3861.63,0,1,2354,0,0,1,1,1
70,1,81749.15,167.15,4657.57,1,1,3793,1,0,0,1,1
71,1,67261.84,381.09,7631.39,0,0,3808,1,0,0,1,1
75,1,75343.48,1147.43,6208.01,1,1,3792,0,1,0,1,0
23,0,39947.48,523.4,3382.12,0,1,831,1,0,0,1,0
41,1,47580.93,373.2,4230.75,0,1,2350,0,1,0,1,0
72,1,69194.34,2.26,5478.43,1,1,3770,0,0,1,1,0
72,1,78666.71,374.12,7098.28,1,1,3905,1,0,0,1,0
37,1,62034.86,1064.33,7050.83,0,1,1420,0,1,0,1,0
52,0,59111.18,753.37,7697.35,0,1,2669,0,1,0,1,1
30,0,42585.14,602.11,3461.42,0,0,1060,0,1,0,1,1
22,1,38588.61,571.03,5596.95,0,1,41,0,0,1,1,1
44,0,58537.49,829.02,4584.41,0,0,2214,0,1,0,1,1
25,0,47603.21,338.38,2888.12,0,0,1264,0,1,0,1,1
69,0,79831.16,1464.73,7350.64,1,0,4003,0,0,1,1,0
69,0,77770.75,488.81,3900.22,1,1,3935,0,1,0,1,1
18,1,45026.14,30.92,3526.58,0,0,694,1,0,0,1,1
66,1,76940.86,381.23,8945.69,1,1,3475,1,0,0,2,1
27,0,53305.12,523.47,4329.38,0,0,625,1,0,0,1,1
60,0,78884.87,192.69,7117.97,1,1,3380,0,1,0,1,0
50,0,54928.59,143.34,4065.48,0,1,3144,0,0,1,1,0
55,1,70874.37,864.66,4394.47,1,1,2590,1,0,0,1,0
56,1,68168.0,1283.21,8421.63,1,0,3678,0,0,1,2,0
31,1,41375.35,391.75,3428.87,0,0,817,0,0,1,1,1
41,0,49942.15,932.68,5327.76,0,0,2281,1,0,0,1,1
46,0,52082.91,241.24,5517.82,0,1,2833,0,1,0,1,0
27,1,43681.57,456.24,5760.33,0,0,1452,0,1,0,1,1
70,0,67121.72,136.98,3700.21,0,1,3793,0,1,0,1,0
31,1,40646.16,1083.74,5848.06,0,0,1704,0,0,1,1,0
53,1,56437.01,1208.39,7803.94,0,1,3230,0,1,0,1,1
48,0,58620.87,755.04,6731.4,0,1,2949,0,0,1,1,0
20,0,39101.19,1017.38,5673.12,0,1,669,0,1,0,1,1
39,0,49814.51,325.81,7459.79,0,0,2144,0,1,0,1,0
23,0,43161.15,100.18,4117.08,0,0,1266,0,0,1,1,0
74,0,86086.73,977.46,5135.49,1,0,3880,1,0,0,1,0
69,0,65951.11,843.29,8471.14,0,0,3895,0,1,0,2,0
72,0,79028.1,1120.06,6348.93,1,0,3674,1,0,0,1,0
54,1,61496.19,1235.05,9157.69,0,0,3070,0,1,0,2,0
44,1,62218.28,1169.25,8711.23,0,1,1988,0,1,0,2,0
18,0,46131.49,68.08,3231.5,0,1,886,0,1,0,1,1
50,0,61487.37,872.4,6387.26,0,1,2960,0,0,1,1,0
45,1,64761.91,568.13,7759.04,0,1,1991,1,0,0,1,1
40,0,55305.39,402.64,8229.38,0,1,1855,0,0,1,2,1
71,0,82487.49,1433.41,8287.71,1,1,3803,0,0,1,2,0
26,0,46324.8,894.28,6769.86,0,0,436,1,0,0,1,1
65,0,72719.49,818.81,8537.49,1,1,3620,1,0,0,2,0
53,0,64801.25,642.81,3627.01,0,1,2800,0,1,0,1,0
75,0,76811.95,1630.68,9030.88,1,1,3895,0,0,1,2,0
74,0,75517.38,17.82,4584.83,1,1,3770,0,1,0,1,0
30,1,54534.02,816.96,5642.7,0,0,1380,1,0,0,1,1
53,1,58134.8,14.54,5310.27,0,1,2603,0,1,0,1,1
51,0,53107.83,637.43,6003.95,0,1,2858,0,1,0,1,0
75,1,74399.15,499.68,9250.66,1,1,3853,1,0,0,2,0
38,0,57336.99,525.19,4660.97,0,1,1839,0,0,1,1,1
69,0,79523.29,12.51,4167.68,1,1,3445,0,1,0,1,1
44,1,49150.77,850.83,6096.17,0,1,2389,1,0,0,1,1
43,0,65173.67,461.64,3728.83,0,1,2276,1,0,0,1,1
26,1,45188.81,788.4,4957.48,0,0,1142,1,0,0,1,1
64,0,80284.73,579.66,11010.56,1,1,3797,1,0,0,2,0
40,1,59951.56,911.55,6570.29,0,1,2398,1,0,0,1,0
54,1,67526.53,562.51,4612.36,1,1,3357,0,0,1,1,0
69,1,72441.28,777.77,10300.39,1,0,3835,0,0,1,2,0
38,1,53750.42,418.63,5473.48,0,1,1824,0,1,0,1,0
20,0,42118.65,45.07,2205.56,0,1,620,0,1,0,1,1
22,1,37137.87,12.53,4666.7,0,0,683,1,0,0,1,1
69,0,75100.11,693.76,6827.03,1,1,3813,0,0,1,1,0
51,1,59177.45,1299.62,8513.53,0,1,2508,0,0,1,2,0
29,0,53720.65,3.83,4569.84,0,1,1120,1,0,0,1,0
64,1,81494.85,816.97,4214.85,1,0,3617,1,0,0,1,1
25,0,53887.42,1187.58,6238.7,0,1,1421,1,0,0,1,1
64,1,63261.16,455.64,6931.07,0,1,3843,0,1,0,1,1
18,0,40248.81,492.69,5718.51,0,0,1103,1,0,0,1,0
69,0,83504.15,899.57,11994.15,1,1,3995,0,1,0,2,0
37,0,56104.24,962.25,7771.86,0,1,1792,1,0,0,1,1
48,0,54247.71,757.0,6888.61,0,0,2697,0,0,1,1,1
63,0,69479.54,125.41,9449.61,1,1,3741,0,0,1,2,0
38,1,49804.49,624.08,5905.64,0,1,1995,0,1,0,1,1
32,1,47892.99,308.64,3916.55,0,1,1431,0,0,1,1,1
30,0,56946.52,515.26,3629.63,0,1,986,0,0,1,1,0
63,0,66636.93,159.26,3947.28,0,1,3697,1,0,0,1,0
27,1,46179.12,13.0,3881.08,0,0,687,1,0,0,1,1
25,0,46000.03,260.2,6121.8,0,0,383,0,1,0,1,1
56,1,74642.8,693.44,8195.36,1,1,3013,1,0,0,2,1
38,0,54555.2,1130.15,6028.65,0,0,2047,0,0,1,1,0
56,0,74168.34,1695.54,9877.98,1,0,2777,1,0,0,2,1
45,0,60038.09,627.99,8045.17,0,1,2240,0,1,0,2,0
34,1,52010.02,352.55,4436.59,0,1,1705,1,0,0,1,0
39,1,47241.23,880.39,6919.05,0,0,2132,1,0,0,1,1
20,1,34081.94,395.93,2218.64,0,0,900,0,1,0,1,1
27,0,55948.81,211.85,5268.0,0,0,386,1,0,0,1,1
74,1,70922.46,469.53,5205.58,1,1,3598,0,0,1,1,1
70,0,76837.07,561.3,4473.82,1,0,3912,1,0,0,1,0
31,1,54711.79,598.44,7121.2,0,0,1116,0,0,1,1,0
49,1,65965.27,1211.56,8595.68,0,1,3105,0,1,0,2,0
70,0,80667.67,979.85,6293.53,1,1,3505,0,1,0,1,0
18,1,31182.41,72.12,2274.7,0,0,476,0,1,0,1,1
74,1,87844.25,168.89,8812.62,1,0,3760,0,0,1,2,1
25,1,42774.42,920.78,5577.47,0,0,530,0,0,1,1,1
68,1,83358.98,828.59,8895.39,1,1,3974,1,0,0,2,0
71,1,77977.1,751.86,6268.12,1,1,3909,0,1,0,1,0
24,0,40472.73,34.55,2607.81,0,1,463,0,0,1,1,0
29,1,40379.62,782.83,5758.79,0,0,1071,1,0,0,1,1
56,1,59747.99,240.05,4687.57,0,0,3028,1,0,0,1,0
46,1,50943.66,771.02,4301.95,0,1,2668,0,0,1,1,1
32,0,50310.18,541.47,7473.71,0,1,839,0,0,1,1,0
73,0,77763.17,215.02,6959.26,1,1,3930,0,1,0,1,1
62,1,75637.11,483.0,4270.75,1,1,3477,0,1,0,1,0
60,0,61089.76,264.22,4872.92,0,0,3971,1,0,0,1,0
44,1,59401.56,392.3,3638.54,0,0,2656,0,1,0,1,0
58,0,68648.73,1079.69,7339.76,1,1,3163,0,0,1,1,0
39,0,64192.0,1018.68,6804.4,0,1,2453,0,0,1,1,0
63,1,76370.7,146.12,4068.12,1,0,4021,1,0,0,1,0
45,0,60236.38,436.82,3851.69,0,0,2640,0,1,0,1,0
39,0,56063.89,710.11,6067.58,0,0,2040,0,1,0,1,1
46,0,60454.11,573.02,4666.75,0,1,2809,0,0,1,1,1
21,1,41351.98,467.94,4578.4,0,0,875,1,0,0,1,1
74,0,86561.16,1113.59,5728.07,1,0,3687,0,0,1,1,0
36,0,54102.66,690.25,3963.51,0,1,2039,1,0,0,1,1
47,0,53453.2,229.27,6032.21,0,1,2142,0,1,0,1,1
48,0,66171.73,72.31,8489.42,0,1,2706,0,1,0,2,0
24,0,38691.98,255.62,5647.27,0,1,1130,0,0,1,1,0
36,1,48387.92,206.95,3020.49,0,0,1945,1,0,0,1,1
66,0,72519.77,872.8,5892.88,1,1,3819,0,1,0,1,1
47,0,56803.24,208.71,7335.93,0,0,2587,1,0,0,1,0
43,0,54526.93,403.3,5183.56,0,1,2435,0,1,0,1,0
67,1,71933.99,130.0,4010.46,1,1,3851,1,0,0,1,0
65,1,64697.62,52.4,8670.39,0,1,3636,0,1,0,2,1
44,0,55417.45,679.84,4708.35,0,1,2535,0,1,0,1,0
71,0,80758.63,1438.78,7216.84,1,1,3670,1,0,0,1,0
51,0,71309.08,1634.82,8341.32,1,1,2295,0,1,0,2,0
19,1,35056.33,523.32,3113.77,0,0,664,1,0,0,1,0
24,0,37145.47,466.59,5294.07,0,0,982,0,1,0,1,1
33,0,48286.75,166.16,4061.22,0,1,1793,1,0,0,1,1
24,1,34697.81,151.43,2865.0,0,0,922,1,0,0,1,1
56,1,57503.77,1159.83,7896.1,0,1,3162,1,0,0,1,1
73,1,86041.06,204.16,6476.6,1,1,3789,1,0,0,1,0
47,0,63130.47,298.19,8475.66,0,0,2562,0,0,1,2,1
24,0,52563.7,700.49,3986.25,0,0,1087,0,1,0,1,1
34,0,56498.57,65.03,4399.1,0,1,1668,0,1,0,1,0
62,0,75443.13,573.98,4517.53,1,0,3202,1,0,0,1,1
68,1,67541.01,1366.95,9441.85,1,1,4031,0,0,1,2,0
42,0,47411.69,1259.73,6919.72,0,1,1769,1,0,0,1,1
58,0,71762.66,298.74,5266.38,1,1,3424,0,1,0,1,0
50,1,56638.26,434.13,4406.1,0,1,3115,0,0,1,1,1
64,1,78514.14,367.27,9110.34,1,1,3420,0,1,0,2,0
59,1,68750.61,1358.08,9076.94,1,1,3804,1,0,0,2,0
32,0,52493.75,517.76,7043.12,0,1,1222,1,0,0,1,0
61,0,74323.18,860.54,10540.06,1,1,3533,0,0,1,2,0
36,1,62102.62,709.97,5523.08,0,1,2192,1,0,0,1,1
25,1,52455.7,225.05,2737.66,0,1,1280,0,0,1,1,1
30,1,49877.82,845.48,6268.46,0,1,553,1,0,0,1,1
44,0,55167.27,933.85,8145.43,0,0,2293,1,0,0,2,0
50,1,61128.77,215.05,7054.9,0,0,2291,1,0,0,1,0
42,0,47931.13,142.0,5637.94,0,0,2263,1,0,0,1,1
49,1,62001.64,1147.67,6283.94,0,0,3070,0,0,1,1,1
31,0,39975.07,159.32,2018.06,0,1,1100,1,0,0,1,1
57,0,59496.95,838.22,7654.08,0,1,2978,0,0,1,1,1
23,1,43472.44,97.05,3114.88,0,0,676,1,0,0,1,1
61,0,73065.26,370.04,4416.41,1,1,3581,1,0,0,1,0
72,1,84748.78,505.99,5638.39,1,1,3703,0,0,1,1,1
67,0,79306.02,425.89,8597.57,1,1,4031,0,0,1,2,1
19,1,44229.1,417.59,2378.44,0,0,993,1,0,0,1,1
29,0,52394.5,916.12,6854.23,0,0,1006,0,0,1,1,1
64,1,72550.75,987.45,7226.6,1,1,3922,0,1,0,1,0
56,1,76061.9,482.57,5808.23,1,1,3058,1,0,0,1,0
27,0,51866.97,102.94,4603.67,0,0,1181,0,1,0,1,0
46,0,64553.49,44.68,4955.38,0,1,2756,0,0,1,1,0
73,1,75465.99,1219.18,6994.82,1,1,4047,0,1,0,1,0
53,0,64890.02,524.42,7551.3,0,1,2635,0,0,1,1,1
52,1,67030.83,941.78,6748.74,0,1,2600,0,0,1,1,0
31,1,54357.1,1226.61,7164.5,0,1,1356,1,0,0,1,1
71,1,72064.67,474.51,7528.66,1,1,3729,0,1,0,1,1
19,0,46147.85,126.06,5529.64,0,0,523,1,0,0,1,1
60,0,60506.87,204.18,3146.27,0,1,3859,0,0,1,1,1
69,0,67683.53,456.21,3825.36,1,0,3861,0,1,0,1,1
54,0,56564.61,1000.46,6275.14,0,1,3088,1,0,0,1,0
22,0,43237.4,218.45,2418.84,0,0,67,0,1,0,1,1
73,0,68785.17,899.42,7401.98,1,1,3857,0,1,0,1,0
24,1,48386.71,546.26,5871.56,0,0,1194,0,0,1,1,1
43,0,51093.8,1058.42,6740.23,0,1,2901,1,0,0,1,1
24,0,53817.71,651.05,3610.69,0,0,788,1,0,0,1,0
31,0,51522.23,532.95,6384.56,0,1,857,0,0,1,1,1
22,0,49208.89,148.24,5629.77,0,0,470,1,0,0,1,1
56,0,62652.85,915.99,5178.58,0,1,3525,0,1,0,1,0
34,0,42217.32,151.79,3761.14,0,1,1216,0,0,1,1,1
30,1,57203.44,329.1,3597.69,0,1,1084,0,1,0,1,0
32,0,56293.09,627.48,4182.57,0,0,1528,1,0,0,1,1
23,1,45177.57,246.17,2275.12,0,0,451,0,1,0,1,1
37,1,60046.85,1074.71,5796.38,0,1,2162,0,0,1,1,0
49,0,56105.61,135.55,7357.17,0,1,3281,0,1,0,1,0
38,0,52395.59,350.15,7751.14,0,1,2292,0,1,0,1,1
73,1,87001.4,1658.34,8333.02,1,0,4015,0,0,1,2,0
57,1,65611.42,364.1,4795.33,0,1,3232,0,1,0,1,1
32,0,46759.46,572.61,6729.7,0,0,1291,1,0,0,1,1
48,1,70998.5,761.03,5206.32,1,1,2590,0,0,1,1,0
19,0,41917.94,323.39,3343.53,0,0,974,0,1,0,1,1
59,0,75623.18,1179.51,8078.49,1,1,3023,1,0,0,2,1
53,0,65512.11,941.35,7488.6,0,0,3133,0,1,0,1,0
63,1,67422.15,553.24,5894.67,0,1,3618,1,0,0,1,0
19,1,48443.47,772.02,5562.05,0,0,277,0,0,1,1,1
44,1,57013.82,513.53,6301.25,0,1,2829,0,1,0,1,0
27,1,43289.57,301.21,2906.97,0,0,1175,0,1,0,1,1
